source_entity,target_entity,relationship_description,relationship_strength,readable_id,relationship_id,source_chunk_ids,embedding
EMPEROR,PERSON OF QUALITY,The person of quality was dispatched by the emperor,8.0,676,5c52a797-362e-4a0d-9fd9-80b896cee4a5,['9075a3fd-4143-4760-b0ec-1c520b0a72cb'],[]
PERSON OF QUALITY,COURT OF BLEFUSCU,The person of quality was sent to represent the emperor's lenity to the monarch of Blefuscu,9.0,677,800fa0e4-19c3-4431-9eb3-88e09c788e55,['9075a3fd-4143-4760-b0ec-1c520b0a72cb'],[]
PERSON OF QUALITY,NARDAC,The person of quality was sent to deliver the articles against the narrator,7.0,678,01950d64-0498-4955-8cbb-a1f56dbf3689,['9075a3fd-4143-4760-b0ec-1c520b0a72cb'],[]
NARDAC,TRAITOR,The speaker may be deprived of their title and declared a traitor,8.0,679,e541257a-5926-4d76-84f5-27e1fd6bbdec,['04875eff-939a-40a7-8f42-0c6f420e2160'],[]
BLEFUSCU,NARDAC,The speaker's brother of Blefuscu may have the power to deprive the speaker of their title,5.0,680,31531d4f-d6a9-4274-9212-9dc50c714f65,['04875eff-939a-40a7-8f42-0c6f420e2160'],[]
BLEFUSCU,TRAITOR,The speaker's brother of Blefuscu may have the power to declare the speaker a traitor,5.0,681,af199176-3bc7-47fb-83c5-0abbd72f9273,['04875eff-939a-40a7-8f42-0c6f420e2160'],[]
ENVOY,BLEFUSCU,The envoy is delivering a message from the speaker's brother of Blefuscu,4.0,682,adeed5ae-716d-4c1b-89ad-6241047d8eb4,['04875eff-939a-40a7-8f42-0c6f420e2160'],[]
ENVOY,LILLIPUT,The envoy is delivering a message about the speaker being sent back to Lilliput,4.0,683,5e93a156-4f6f-4923-92cd-f5d98c91c265,['04875eff-939a-40a7-8f42-0c6f420e2160'],[]
FLEET,EMPEROR,The fleet belonged to the emperor,5.0,684,c4479897-08ad-4d63-92dd-293cfb6168fb,['fcb5b842-d3ae-40e2-aba8-9c0a9b7b13c3'],[]
VESSEL,BLEFUSCU,The vessel was found on the shore of Blefuscu,8.0,685,8a391261-60f0-4e9f-866e-e6cf4843e0b0,['fcb5b842-d3ae-40e2-aba8-9c0a9b7b13c3'],[]
VESSEL,EMPEROR,The emperor ordered the vessel to be fitted up,7.0,686,be99433d-48f7-4bd3-8199-ba3e758def3d,['fcb5b842-d3ae-40e2-aba8-9c0a9b7b13c3'],[]
BLEFUSCU,MONARCH,The monarch of Blefuscu shares the events with the narrator and expresses gratitude for the narrator's determination.,2.0,687,0900061e-3b01-4d25-b726-5bf8c727222a,"['01fa3756-d980-49d2-b94e-4a3182f4c504', '01fa3756-d980-49d2-b94e-4a3182f4c504']",[]
BLEFUSCU,PRINCES,The monarch of Blefuscu is a prince,2.0,688,d2059e49-3a77-4ef2-818a-68d23250cba4,['01fa3756-d980-49d2-b94e-4a3182f4c504'],[]
BLEFUSCU,MINISTERS,"The monarch of Blefuscu has ministers, and most of the ministers are glad of the narrator's resolution.",2.0,689,875f19bf-286d-454a-b0db-52ce2298b102,"['01fa3756-d980-49d2-b94e-4a3182f4c504', '01fa3756-d980-49d2-b94e-4a3182f4c504']",[]
VESSEL,OCEAN,The narrator decided to venture on the ocean with a vessel,2.0,690,331a8326-da53-4c97-aea7-a85efa3b56ac,['01fa3756-d980-49d2-b94e-4a3182f4c504'],[]
COURT,WORKMEN,The court hired the workmen to make sails for the boat,5.0,691,31f51509-a0cb-4585-a9ce-a71103ba9bf2,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
WORKMEN,BOAT,The workmen made sails for the boat,7.0,692,2eeffe0d-cc29-4eed-8497-92ffc9278541,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
LINEN,BOAT,The linen was used to make sails for the boat,8.0,693,e2e47e40-5aec-4ee4-b878-b188c9a3e58c,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
LINEN,ROPES,The linen was twisted together to make ropes,6.0,694,1946f165-f645-4478-a61e-7a2da50e6406,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
ROPES,CABLES,The ropes were twisted together to make cables,7.0,695,aa31926a-19b5-447b-a895-bebc5e23c176,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
STONE,BOAT,The stone was used as an anchor for the boat,9.0,696,5bceca1a-9fdc-4b40-93c6-440a57df0f5f,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
COWS,TALLOW,The tallow was obtained from the cows,8.0,697,8a17f023-e289-455a-8877-e4268557c440,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
TALLOW,BOAT,The tallow was used to grease the boat,7.0,698,ae2264c0-95b1-40ee-8c4c-6a5d8f4d902f,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
TIMBER-TREES,BOAT,The timber-trees were used to make oars and masts for the boat,9.0,699,a8a4ab1e-02c9-47f6-84dd-32507d4ce922,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
MAJESTYS SHIP-CARPENTERS,TIMBER-TREES,The ship-carpenters helped in smoothing the timber-trees,8.0,700,c55986e9-d6ee-4f11-90f1-3f02e1993621,['4921f621-4f01-450f-9813-bc2a4471ca23'],[]
EMPEROR,EMPEROR'S HAND,The emperor's hand is used for greetings,7.0,701,78d31646-1f56-4894-95dc-1b3f78b38dfe,['6d13c704-6e76-4262-9184-65a6f30d703e'],[]
EMPEROR,FIFTY PURSES,The emperor gave the purses as a gift,9.0,702,d07d3e78-ae54-42ec-acd2-0b1c68a60a55,['6d13c704-6e76-4262-9184-65a6f30d703e'],[]
FIFTY PURSES,SPRUGS,The purses contain sprugs,6.0,703,9cc7204d-93b3-49d7-a5f2-8d01082ca2ae,['6d13c704-6e76-4262-9184-65a6f30d703e'],[]
EMPEROR,PICTURE,The emperor gave the picture as a gift,9.0,704,ca94e842-59f5-4bd3-8365-e82f8e2afa06,['6d13c704-6e76-4262-9184-65a6f30d703e'],[]
PICTURE,GLOVES,The picture was put into the gloves for protection,7.0,705,29428d31-ec39-48d4-9f9b-466d8ad12627,['6d13c704-6e76-4262-9184-65a6f30d703e'],[]
BOAT,CARCASES,The boat was used to store the carcases of oxen and sheep,8.0,706,e21a4610-4bd5-4eff-86db-21a25d465161,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,BREAD,The boat carried bread for sustenance,6.0,707,494cecf9-a369-4303-9b51-54c4f5799f50,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,DRINK,The boat carried drinks for hydration,6.0,708,b3681aab-eec1-487d-a580-5959a95038ed,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,MEAT,The boat carried ready-dressed meat,7.0,709,2eb1b477-1ed0-4765-88fb-9bfadccab8e2,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,COOKS,The boat carried cooks to prepare food,7.0,710,5454a108-4e05-46e2-9757-bb5cfd1d0c15,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,COWS,The boat carried live cows,6.0,711,a6663804-af0d-42b3-a0e1-2fbaf9d61118,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,BULLS,The boat carried live bulls,6.0,712,da5aae8d-7223-4c81-af1b-07062b0f181c,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,EWES,The boat carried live ewes,6.0,713,83234cf8-3be5-4f22-b3f0-048f26d07af4,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,RAMS,The boat carried live rams,6.0,714,03c72962-0089-4b91-ae43-0aef6f126bed,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,HAY,The boat carried hay for animal feed,6.0,715,e44e0eb1-6f61-43fa-8783-5e9f08ba66ff,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
BOAT,CORN,The boat carried corn for animal feed,6.0,716,28a10d5f-0d8b-4aea-84b0-64b8ca18c9e2,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
EMPEROR,NATIVES,The emperor did not allow the protagonist to take any of the natives,9.0,717,61fc4043-89f5-45e0-9880-e5f16133f7e1,['48e7a45e-9ac4-47ae-8aa7-c373237d162c'],[]
SEPTEMBER 1701,ISLAND,The narrator anchored on the lee-side of the island,8.0,718,2e042033-5a1e-4cec-a697-efc3acb5b0b2,['9cbfa8c0-e146-4d69-b9f3-6f0ba7a7d6f5'],[]
ISLAND,VAN DIEMENS LAND,The narrator's intention was to reach one of the islands to the north-east of Van Diemens Land,6.0,719,b674138f-b8bb-49b1-b73d-01ba2a450790,['9cbfa8c0-e146-4d69-b9f3-6f0ba7a7d6f5'],[]
DIEMENS LAND,BLEFUSCU,The narrator has traveled 24 leagues from Blefuscu to Diemens Land,7.0,720,194acc71-511a-47d3-bfeb-e0037f0cf3bc,['1d447fb9-4732-4dec-93dd-f4be7394b285'],[]
DIEMENS LAND,SAIL,The narrator sees a sail while in Diemens Land,8.0,721,719776c7-718b-4c85-9026-c475e16dd629,['1d447fb9-4732-4dec-93dd-f4be7394b285'],[]
SAIL,COUNTRY,The sail represents the hope of the narrator seeing their beloved country again,9.0,722,79345fcd-0b09-40e7-89d8-fe456b7b5591,['1d447fb9-4732-4dec-93dd-f4be7394b285'],[]
SHIP,ENGLISH,The ship is flying English colors,10.0,723,d267cf54-edc3-46c8-a598-4e1af370b188,['78abf618-a4ca-4852-b19e-1c61de1419f3'],[]
SHIP,JOHN BIDDEL,John Biddel is the captain of the ship,9.0,724,4fcd66a5-7faa-480c-9b0f-d5f50231ac86,['78abf618-a4ca-4852-b19e-1c61de1419f3'],[]
JOHN BIDDEL,DEPTFORD,John Biddel is from Deptford,8.0,725,0b3bea94-321e-4769-af88-421ebbbc3af2,['78abf618-a4ca-4852-b19e-1c61de1419f3'],[]
PETER WILLIAMS,CAPTAIN,Peter Williams gave the narrator a good character to the captain,8.0,726,3e5087e4-f426-47a6-8023-d19f1e78b420,['9940ae1c-7cb6-43a6-b5b3-1cefcd570477'],[]
VOYAGE,THE DOWNS,"The voyage arrived in The Downs on April 13, 1702",8.0,727,b3960323-5a88-4eef-b9ee-edf01ee8e94f,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
RATS,SHEEP,The rats carried away one of the sheep,7.0,728,9bba4bae-e5b7-407e-a6be-aa0757f38e54,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
SHEEP,BONES,The bones of the sheep were found in a hole,6.0,729,bb455472-9107-4616-bf01-7505a34ffb2e,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
RATS,FLESH,The rats carried away the flesh of the sheep,6.0,730,12166de1-a3a3-49ee-aee2-a6920db2e9b8,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
CATTLE,BOWLING-GREEN,The cattle were set to graze in the bowling-green at Greenwich,8.0,731,5f18a364-cead-4af4-8979-2c1069bbfb8b,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
CATTLE,GREENWICH,The cattle were set to graze in Greenwich,8.0,732,94c81ecd-859f-4a49-bee0-90a8a48c3aab,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
CATTLE,GRASS,The cattle fed on the grass in Greenwich,7.0,733,121431dc-9e42-404a-acb0-44533cbdfafb,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
ENGLAND,CATTLE,The narrator made a profit by showing the cattle in England,9.0,734,d3cacc26-eef7-4854-ba3b-5b0143beb882,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
ENGLAND,PROFIT,The narrator made a profit by showing the cattle in England,9.0,735,5fe6d999-811f-472b-9dd2-75c17b2f530d,['f731e1f8-1c4e-449e-be6b-d455ebc48363'],[]
SHEEP,WOOLLEN MANUFACTURE,Sheep are important for the woolen manufacture industry because they provide the raw material (wool),8.0,736,ce0b3e50-c0ed-4ffc-9383-001aaf4f6c2f,['c2643101-f7ab-4785-a4e9-eeebc4462834'],[]
WIFE,FAMILY,The wife is a member of the narrator's family,8.0,737,3f7e2570-0319-4bd6-8011-eae71ce62479,['8703bd96-c1eb-492e-bc95-ca50bf23dc7e'],[]
JOHN,LAND,John left the narrator an estate in land near Epping,9.0,738,3009972d-318d-4e1d-b1a1-f2299bb10f66,['8703bd96-c1eb-492e-bc95-ca50bf23dc7e'],[]
BLACK BULL,FETTER-LANE,The Black Bull property is located in Fetter-Lane,7.0,739,545c84c6-e14e-4fe0-a82f-6bd35be86e9e,['8703bd96-c1eb-492e-bc95-ca50bf23dc7e'],[]
ADVENTURE,SURAT,The Adventure ship is bound for Surat,9.0,740,83c05657-281f-46fe-8adc-9dad5fa1af06,['8703bd96-c1eb-492e-bc95-ca50bf23dc7e'],[]
ADVENTURE,JOHN NICHOLAS,John Nicholas is the captain of the Adventure ship,9.0,741,79ea4732-ad1a-4534-b662-2ca402ac21c6,['8703bd96-c1eb-492e-bc95-ca50bf23dc7e'],[]
JOHN NICHOLAS,SURAT,Captain John Nicholas is leading the ship to Surat,8.0,742,1b573d13-828f-49cc-846e-0fb58eb391d7,['708fbb4d-f75b-417f-9a92-9dfab61f324e'],[]
